cik,cmpy,CompanyName,year,total_downloads,htm_downloads,txt_downloads,xbrl_downloads,other_downloads,unique_filings_accessed
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2003,671,6,665,0,0,43
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2004,839,15,806,18,0,69
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2005,770,17,675,73,5,76
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2006,1199,513,309,369,8,111
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2007,1602,1058,311,228,5,182
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2008,1876,736,948,176,16,178
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2009,2542,666,1685,177,14,176
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2010,4018,2788,875,304,51,231
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2011,4515,2642,413,1412,48,293
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2012,8210,6334,670,1109,97,317
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2013,9117,6996,863,1131,127,388
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2014,9485,7453,915,933,184,409
95029,STURMRUGER,"Sturm, Ruger & Company, Inc.",2015,9261,7780,855,509,117,351
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2003,1085,686,382,17,0,68
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2004,2047,1137,768,142,0,108
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2005,1356,888,411,57,0,99
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2006,1407,1010,234,161,2,119
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2007,1579,1022,379,178,0,168
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2008,1787,1192,384,206,5,212
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2009,2694,2127,406,150,11,185
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2010,2691,2289,254,125,23,180
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2011,2752,2381,194,166,11,207
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2012,3126,2406,250,436,34,248
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2013,5786,4353,724,470,239,341
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2014,7698,6041,572,823,262,469
95552,SUPERIORINDINT,"Superior Industries International, Inc.",2015,6973,5543,659,283,488,398
95953,SYNALLOY,Ascent Industries Co.,2003,194,136,39,18,1,36
95953,SYNALLOY,Ascent Industries Co.,2004,520,362,73,73,12,75
95953,SYNALLOY,Ascent Industries Co.,2005,238,182,29,26,1,63
95953,SYNALLOY,Ascent Industries Co.,2006,182,139,30,8,5,38
95953,SYNALLOY,Ascent Industries Co.,2007,823,536,59,220,8,126
95953,SYNALLOY,Ascent Industries Co.,2008,556,406,84,58,8,77
95953,SYNALLOY,Ascent Industries Co.,2009,717,611,75,22,9,80
95953,SYNALLOY,Ascent Industries Co.,2010,932,829,52,29,22,84
95953,SYNALLOY,Ascent Industries Co.,2011,1233,1033,59,124,17,131
95953,SYNALLOY,Ascent Industries Co.,2012,1049,798,59,158,34,147
95953,SYNALLOY,Ascent Industries Co.,2013,2030,1652,193,141,44,181
95953,SYNALLOY,Ascent Industries Co.,2014,1712,1256,172,221,63,253
95953,SYNALLOY,Ascent Industries Co.,2015,3161,2564,150,387,60,229
96943,TELEFLEX,Teleflex Incorporated,2003,1101,437,628,36,0,76
96943,TELEFLEX,Teleflex Incorporated,2004,2205,1357,722,126,0,156
96943,TELEFLEX,Teleflex Incorporated,2005,1172,707,371,94,0,154
96943,TELEFLEX,Teleflex Incorporated,2006,993,693,179,120,1,163
96943,TELEFLEX,Teleflex Incorporated,2007,2503,1945,350,205,3,219
96943,TELEFLEX,Teleflex Incorporated,2008,2392,1951,259,179,3,258
96943,TELEFLEX,Teleflex Incorporated,2009,3935,3501,259,151,24,232
96943,TELEFLEX,Teleflex Incorporated,2010,5861,5248,339,241,33,269
96943,TELEFLEX,Teleflex Incorporated,2011,6749,5775,323,544,107,253
96943,TELEFLEX,Teleflex Incorporated,2012,4620,3686,615,256,63,309
96943,TELEFLEX,Teleflex Incorporated,2013,7066,4725,1887,364,90,374
96943,TELEFLEX,Teleflex Incorporated,2014,9511,6642,2356,395,118,489
96943,TELEFLEX,Teleflex Incorporated,2015,9635,6370,2684,501,80,421
97216,TEREX,Terex Corporation,2003,1525,8,1451,62,4,264
97216,TEREX,Terex Corporation,2004,2178,8,1920,244,6,390
97216,TEREX,Terex Corporation,2005,2044,6,1791,242,5,330
97216,TEREX,Terex Corporation,2006,2287,1244,657,382,4,433
97216,TEREX,Terex Corporation,2007,3553,2029,835,677,12,557
97216,TEREX,Terex Corporation,2008,6306,4148,1057,1060,41,555
97216,TEREX,Terex Corporation,2009,10760,8189,1407,1117,47,636
97216,TEREX,Terex Corporation,2010,9824,7140,1069,1496,119,627
97216,TEREX,Terex Corporation,2011,10370,7796,640,1811,123,625
97216,TEREX,Terex Corporation,2012,8274,6173,747,1244,110,746
97216,TEREX,Terex Corporation,2013,8729,6473,820,1257,179,945
97216,TEREX,Terex Corporation,2014,10185,6925,1535,1602,123,1082
97216,TEREX,Terex Corporation,2015,12485,10214,1168,866,237,797
97476,TEXASINSTR,Texas Instruments Incorporated,2003,9964,5759,3892,174,139,250
97476,TEXASINSTR,Texas Instruments Incorporated,2004,15456,9884,4665,764,143,377
97476,TEXASINSTR,Texas Instruments Incorporated,2005,7353,4622,2056,603,72,403
97476,TEXASINSTR,Texas Instruments Incorporated,2006,5645,3898,1454,227,66,282
97476,TEXASINSTR,Texas Instruments Incorporated,2007,8575,6047,1865,571,92,409
97476,TEXASINSTR,Texas Instruments Incorporated,2008,10760,7969,1939,683,169,400
97476,TEXASINSTR,Texas Instruments Incorporated,2009,11475,8264,1539,1446,226,480
97476,TEXASINSTR,Texas Instruments Incorporated,2010,16786,10552,1285,4674,275,452
97476,TEXASINSTR,Texas Instruments Incorporated,2011,21946,15452,1297,4873,324,525
97476,TEXASINSTR,Texas Instruments Incorporated,2012,15551,13110,959,1162,320,494
97476,TEXASINSTR,Texas Instruments Incorporated,2013,17533,13901,1205,1957,470,627
97476,TEXASINSTR,Texas Instruments Incorporated,2014,19158,15766,1322,1754,316,747
97476,TEXASINSTR,Texas Instruments Incorporated,2015,16349,13016,2021,1008,304,577
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2003,4143,0,2442,95,1606,262
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2004,4435,0,2700,157,1578,266
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2005,3212,15,1563,86,1548,242
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2006,2819,1280,904,185,450,258
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2007,4978,2404,958,436,1180,333
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2008,5482,2754,846,376,1506,391
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2009,10241,5091,810,596,3744,368
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2010,12586,6288,815,987,4496,416
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2011,14061,8631,800,1393,3237,491
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2012,9605,6623,1015,653,1314,614
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2013,15406,10887,2263,902,1354,785
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2014,17154,12651,1834,1128,1541,664
97745,THERMOFISHERSCI,Thermo Fisher Scientific Inc.,2015,19912,12371,5671,627,1243,681
97854,THOMASBETTS,,2003,1364,817,530,3,14,149
97854,THOMASBETTS,,2004,1965,1033,839,88,5,206
97854,THOMASBETTS,,2005,1255,810,391,51,3,174
97854,THOMASBETTS,,2006,658,446,180,31,1,133
97854,THOMASBETTS,,2007,1423,856,485,78,4,174
97854,THOMASBETTS,,2008,1984,1414,470,80,20,283
97854,THOMASBETTS,,2009,3516,3013,438,52,13,245
97854,THOMASBETTS,,2010,2934,2495,313,112,14,241
97854,THOMASBETTS,,2011,4221,3262,336,599,24,310
97854,THOMASBETTS,,2012,5517,4847,382,263,25,297
97854,THOMASBETTS,,2013,2373,1892,345,95,41,285
97854,THOMASBETTS,,2014,1961,1463,386,95,17,282
97854,THOMASBETTS,,2015,1120,727,354,24,15,223
98222,TIDEWATER,Tidewater Inc.,2003,751,485,228,28,10,98
98222,TIDEWATER,Tidewater Inc.,2004,1334,990,310,24,10,121
98222,TIDEWATER,Tidewater Inc.,2005,832,645,139,40,8,120
98222,TIDEWATER,Tidewater Inc.,2006,887,714,112,53,8,121
98222,TIDEWATER,Tidewater Inc.,2007,1862,1475,269,112,6,219
98222,TIDEWATER,Tidewater Inc.,2008,1992,1611,193,186,2,206
98222,TIDEWATER,Tidewater Inc.,2009,3240,2884,251,100,5,261
98222,TIDEWATER,Tidewater Inc.,2010,4631,4151,285,181,14,352
98222,TIDEWATER,Tidewater Inc.,2011,3636,3168,156,269,43,299
98222,TIDEWATER,Tidewater Inc.,2012,3885,3083,497,217,88,461
98222,TIDEWATER,Tidewater Inc.,2013,6241,5223,756,211,51,509
98222,TIDEWATER,Tidewater Inc.,2014,9786,6155,3176,363,92,1157
98222,TIDEWATER,Tidewater Inc.,2015,9917,7328,1939,560,90,618
98246,TIFFANY,,2003,2093,43,1978,58,14,168
98246,TIFFANY,,2004,3836,687,2962,135,52,198
98246,TIFFANY,,2005,1779,246,1416,99,18,146
98246,TIFFANY,,2006,1617,529,1035,43,10,146
98246,TIFFANY,,2007,4123,1610,2242,245,26,265
98246,TIFFANY,,2008,5897,2622,2809,414,52,308
98246,TIFFANY,,2009,8674,4004,4304,264,102,288
98246,TIFFANY,,2010,9260,5691,2449,992,128,340
98246,TIFFANY,,2011,13215,9119,1248,2655,193,367
98246,TIFFANY,,2012,14832,11914,1472,1252,194,373
98246,TIFFANY,,2013,15739,12419,1244,1723,353,496
98246,TIFFANY,,2014,20278,15654,2617,1549,458,1107
98246,TIFFANY,,2015,20206,16913,1369,1496,428,630
98362,,The Timken Company,2003,2762,1798,736,24,204,171
98362,,The Timken Company,2004,3541,2717,608,121,95,237
98362,,The Timken Company,2005,1829,1479,224,90,36,185
98362,,The Timken Company,2006,1160,922,165,52,21,157
98362,,The Timken Company,2007,1993,1490,264,219,20,244
98362,,The Timken Company,2008,2473,1936,309,195,33,258
98362,,The Timken Company,2009,4520,3899,479,106,36,374
98362,,The Timken Company,2010,4416,3723,245,390,58,286
98362,,The Timken Company,2011,5915,4236,304,1248,127,303
98362,,The Timken Company,2012,7051,5994,372,538,147,477
98362,,The Timken Company,2013,12442,10337,1090,826,189,544
98362,,The Timken Company,2014,13083,11067,1083,735,198,594
98362,,The Timken Company,2015,13115,8492,3786,617,220,576
99780,TRINITYIND,"Trinity Industries, Inc.",2003,1458,66,1280,96,16,230
99780,TRINITYIND,"Trinity Industries, Inc.",2004,2465,1039,1249,158,19,263
99780,TRINITYIND,"Trinity Industries, Inc.",2005,1228,787,333,101,7,195
99780,TRINITYIND,"Trinity Industries, Inc.",2006,1628,1193,315,115,5,212
99780,TRINITYIND,"Trinity Industries, Inc.",2007,3473,2147,587,738,1,309
99780,TRINITYIND,"Trinity Industries, Inc.",2008,4048,2729,579,681,59,311
99780,TRINITYIND,"Trinity Industries, Inc.",2009,5890,4521,621,681,67,411
99780,TRINITYIND,"Trinity Industries, Inc.",2010,6709,5487,538,623,61,410
99780,TRINITYIND,"Trinity Industries, Inc.",2011,5999,4629,366,938,66,338
99780,TRINITYIND,"Trinity Industries, Inc.",2012,5415,4339,502,446,128,419
99780,TRINITYIND,"Trinity Industries, Inc.",2013,7842,6248,788,641,165,520
99780,TRINITYIND,"Trinity Industries, Inc.",2014,13313,11260,1112,620,321,559
99780,TRINITYIND,"Trinity Industries, Inc.",2015,15728,13195,1329,895,309,583
100493,TYSONFOODS,"Tyson Foods, Inc.",2003,3753,2854,845,54,0,198
100493,TYSONFOODS,"Tyson Foods, Inc.",2004,6433,4692,1475,266,0,280
100493,TYSONFOODS,"Tyson Foods, Inc.",2005,2863,2188,523,152,0,226
100493,TYSONFOODS,"Tyson Foods, Inc.",2006,3283,2387,470,421,5,263
100493,TYSONFOODS,"Tyson Foods, Inc.",2007,5407,3534,685,455,733,345
100493,TYSONFOODS,"Tyson Foods, Inc.",2008,11591,6563,874,644,3510,329
100493,TYSONFOODS,"Tyson Foods, Inc.",2009,18846,10526,997,346,6977,382
100493,TYSONFOODS,"Tyson Foods, Inc.",2010,11282,8986,652,762,882,348
100493,TYSONFOODS,"Tyson Foods, Inc.",2011,11685,9050,526,1732,377,389
100493,TYSONFOODS,"Tyson Foods, Inc.",2012,12245,10607,549,860,229,463
100493,TYSONFOODS,"Tyson Foods, Inc.",2013,19518,16934,828,1310,446,540
100493,TYSONFOODS,"Tyson Foods, Inc.",2014,28697,25756,971,1508,462,619
100493,TYSONFOODS,"Tyson Foods, Inc.",2015,24016,21428,728,1166,694,545
101829,,Raytheon Technologies Corporation,2003,7248,5846,1184,210,8,272
101829,,Raytheon Technologies Corporation,2004,8993,6815,1528,638,12,368
101829,,Raytheon Technologies Corporation,2005,4844,3776,658,395,15,280
101829,,Raytheon Technologies Corporation,2006,6563,3025,2166,1368,4,272
101829,,Raytheon Technologies Corporation,2007,8172,5857,1249,1057,9,312
101829,,Raytheon Technologies Corporation,2008,11571,8860,1225,1429,57,465
101829,,Raytheon Technologies Corporation,2009,17861,13370,1225,3075,191,449
101829,,Raytheon Technologies Corporation,2010,21585,14553,1005,5816,211,468
101829,,Raytheon Technologies Corporation,2011,25026,18724,811,5083,408,506
101829,,Raytheon Technologies Corporation,2012,27370,24117,1101,1623,529,584
101829,,Raytheon Technologies Corporation,2013,34927,30548,1661,1859,859,625
101829,,Raytheon Technologies Corporation,2014,44049,34007,6793,2032,1217,1652
101829,,Raytheon Technologies Corporation,2015,49247,44223,2516,1579,929,889
101929,UNIVAR,,2003,85,0,85,0,0,24
101929,UNIVAR,,2004,90,0,90,0,0,29
101929,UNIVAR,,2005,53,0,53,0,0,18
101929,UNIVAR,,2006,35,0,35,0,0,13
101929,UNIVAR,,2007,81,0,81,0,0,16
101929,UNIVAR,,2008,89,0,89,0,0,31
101929,UNIVAR,,2009,115,0,115,0,0,22
101929,UNIVAR,,2010,197,0,197,0,0,35
101929,UNIVAR,,2011,116,0,116,0,0,20
101929,UNIVAR,,2012,119,0,119,0,0,30
101929,UNIVAR,,2013,131,0,131,0,0,29
101929,UNIVAR,,2014,208,0,208,0,0,32
101929,UNIVAR,,2015,231,0,231,0,0,33
102729,VALMONTIND,"Valmont Industries, Inc.",2003,822,502,272,30,18,66
102729,VALMONTIND,"Valmont Industries, Inc.",2004,2088,1170,790,97,31,119
102729,VALMONTIND,"Valmont Industries, Inc.",2005,1079,613,347,110,9,112
102729,VALMONTIND,"Valmont Industries, Inc.",2006,798,493,186,113,6,136
102729,VALMONTIND,"Valmont Industries, Inc.",2007,1689,1055,357,255,22,198
102729,VALMONTIND,"Valmont Industries, Inc.",2008,2696,1943,389,339,25,223
102729,VALMONTIND,"Valmont Industries, Inc.",2009,3430,2780,365,265,20,171
102729,VALMONTIND,"Valmont Industries, Inc.",2010,5494,4477,376,597,44,255
102729,VALMONTIND,"Valmont Industries, Inc.",2011,6279,4775,223,1234,47,266
102729,VALMONTIND,"Valmont Industries, Inc.",2012,5095,4299,292,420,84,278
102729,VALMONTIND,"Valmont Industries, Inc.",2013,8002,6565,511,817,109,375
102729,VALMONTIND,"Valmont Industries, Inc.",2014,7432,6428,405,483,116,382
102729,VALMONTIND,"Valmont Industries, Inc.",2015,6668,5621,412,428,207,415
102741,,,2003,1061,16,1011,23,11,97
102741,,,2004,1792,799,944,36,13,103
102741,,,2005,1504,1128,308,55,13,110
102741,,,2006,896,630,168,71,27,154
102741,,,2007,1761,1253,399,92,17,199
102741,,,2008,1449,1145,235,48,21,163
102741,,,2009,3365,2796,435,93,41,248
102741,,,2010,3685,3010,323,268,84,282
102741,,,2011,4523,3649,311,440,123,249
102741,,,2012,4818,3851,334,484,149,332
102741,,,2013,5728,4286,620,509,313,338
102741,,,2014,6787,5595,470,490,232,378
102741,,,2015,8125,6794,563,487,281,365
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2003,1716,164,1513,35,4,145
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2004,2580,434,2083,60,3,181
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2005,1810,1067,712,24,7,170
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2006,1047,718,303,25,1,134
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2007,1877,1313,465,98,1,204
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2008,4070,3333,492,148,97,281
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2009,3588,2874,548,105,61,279
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2010,7037,5509,755,678,95,357
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2011,8597,6835,606,1091,65,390
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2012,5970,5128,364,413,65,326
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2013,5437,4081,665,610,81,383
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2014,6874,5482,646,656,90,445
103730,VISHAYINTERTECH,"Vishay Intertechnology, Inc.",2015,6676,5400,846,354,76,357
104889,,Graham Holdings Company,2003,1576,912,641,4,19,102
104889,,Graham Holdings Company,2004,2696,1787,803,75,31,109
104889,,Graham Holdings Company,2005,1496,909,453,39,95,105
104889,,Graham Holdings Company,2006,1243,746,409,52,36,133
104889,,Graham Holdings Company,2007,1860,1233,485,109,33,127
104889,,Graham Holdings Company,2008,3757,2964,508,239,46,165
104889,,Graham Holdings Company,2009,6443,5504,622,213,104,227
104889,,Graham Holdings Company,2010,9784,8502,601,483,198,209
104889,,Graham Holdings Company,2011,10053,7938,432,1555,128,242
104889,,Graham Holdings Company,2012,8403,7239,457,584,123,243
104889,,Graham Holdings Company,2013,18732,17047,755,724,206,269
104889,,Graham Holdings Company,2014,21703,17058,3179,1090,376,717
104889,,Graham Holdings Company,2015,16125,14098,943,879,205,442
105076,WAUSAUPAPER,,2003,433,1,408,22,2,81
105076,WAUSAUPAPER,,2004,796,0,756,33,7,124
105076,WAUSAUPAPER,,2005,431,2,385,42,2,89
105076,WAUSAUPAPER,,2006,426,88,306,31,1,91
105076,WAUSAUPAPER,,2007,823,473,260,88,2,153
105076,WAUSAUPAPER,,2008,984,699,208,72,5,159
105076,WAUSAUPAPER,,2009,1853,1467,332,48,6,176
105076,WAUSAUPAPER,,2010,2073,1734,218,111,10,195
105076,WAUSAUPAPER,,2011,3582,3089,240,235,18,221
105076,WAUSAUPAPER,,2012,4144,3014,472,616,42,312
105076,WAUSAUPAPER,,2013,6138,4393,685,511,549,438
105076,WAUSAUPAPER,,2014,9489,5867,611,464,2547,444
105076,WAUSAUPAPER,,2015,5146,3971,383,287,505,369
106040,WESTERNDIGITAL,Western Digital Corporation,2003,2220,1205,851,148,16,167
106040,WESTERNDIGITAL,Western Digital Corporation,2004,4572,2859,971,713,29,239
106040,WESTERNDIGITAL,Western Digital Corporation,2005,2050,1331,463,251,5,219
106040,WESTERNDIGITAL,Western Digital Corporation,2006,2099,1565,394,122,18,224
106040,WESTERNDIGITAL,Western Digital Corporation,2007,4356,3388,621,314,33,301
106040,WESTERNDIGITAL,Western Digital Corporation,2008,5465,4358,671,395,41,308
106040,WESTERNDIGITAL,Western Digital Corporation,2009,6780,5630,658,398,94,362
106040,WESTERNDIGITAL,Western Digital Corporation,2010,12264,9206,641,2224,193,367
106040,WESTERNDIGITAL,Western Digital Corporation,2011,15046,12573,798,1484,191,369
106040,WESTERNDIGITAL,Western Digital Corporation,2012,14051,12391,631,723,306,481
106040,WESTERNDIGITAL,Western Digital Corporation,2013,17629,14686,1066,1656,221,614
106040,WESTERNDIGITAL,Western Digital Corporation,2014,17525,13896,1356,1982,291,696
106040,WESTERNDIGITAL,Western Digital Corporation,2015,21991,19124,1311,1219,337,684
106455,,,2003,645,356,175,108,6,154
106455,,,2004,1253,832,221,199,1,183
106455,,,2005,795,519,176,100,0,155
106455,,,2006,855,572,132,132,19,182
106455,,,2007,2496,1980,297,211,8,285
106455,,,2008,2726,2222,312,187,5,233
106455,,,2009,3757,3153,422,162,20,312
106455,,,2010,3947,3398,293,215,41,287
106455,,,2011,4217,3707,217,263,30,298
106455,,,2012,6060,5180,496,336,48,441
106455,,,2013,4930,3829,524,519,58,466
106455,,,2014,15848,10758,4116,601,373,1192
106455,,,2015,13582,11272,1497,681,132,793
106535,WEYERHAEUSER,Weyerhaeuser Company,2003,4299,2698,1471,50,80,284
106535,WEYERHAEUSER,Weyerhaeuser Company,2004,6806,4741,1648,261,156,351
106535,WEYERHAEUSER,Weyerhaeuser Company,2005,2979,1957,867,115,40,289
106535,WEYERHAEUSER,Weyerhaeuser Company,2006,3094,2104,772,191,27,308
106535,WEYERHAEUSER,Weyerhaeuser Company,2007,7108,5592,1136,322,58,468
106535,WEYERHAEUSER,Weyerhaeuser Company,2008,6402,4953,812,225,412,386
106535,WEYERHAEUSER,Weyerhaeuser Company,2009,9732,7233,1056,657,786,437
106535,WEYERHAEUSER,Weyerhaeuser Company,2010,13125,9506,1083,1677,859,431
106535,WEYERHAEUSER,Weyerhaeuser Company,2011,12693,9206,859,1634,994,464
106535,WEYERHAEUSER,Weyerhaeuser Company,2012,9431,7656,817,568,390,555
106535,WEYERHAEUSER,Weyerhaeuser Company,2013,18736,15841,1532,1096,267,675
106535,WEYERHAEUSER,Weyerhaeuser Company,2014,19812,16670,1735,1087,320,814
106535,WEYERHAEUSER,Weyerhaeuser Company,2015,15754,12085,2656,645,368,758
106640,WHIRLPOOL,Whirlpool Corporation,2003,2202,1274,894,33,1,119
106640,WHIRLPOOL,Whirlpool Corporation,2004,3455,2425,839,188,3,222
106640,WHIRLPOOL,Whirlpool Corporation,2005,2385,1700,583,101,1,177
106640,WHIRLPOOL,Whirlpool Corporation,2006,2770,2128,494,146,2,208
106640,WHIRLPOOL,Whirlpool Corporation,2007,4190,3261,752,173,4,297
106640,WHIRLPOOL,Whirlpool Corporation,2008,6028,4802,962,211,53,313
106640,WHIRLPOOL,Whirlpool Corporation,2009,9889,8713,917,190,69,336
106640,WHIRLPOOL,Whirlpool Corporation,2010,11935,10404,731,677,123,333
106640,WHIRLPOOL,Whirlpool Corporation,2011,16335,13434,643,2046,212,369
106640,WHIRLPOOL,Whirlpool Corporation,2012,11600,10167,609,644,180,414
106640,WHIRLPOOL,Whirlpool Corporation,2013,14648,12416,868,1069,295,579
106640,WHIRLPOOL,Whirlpool Corporation,2014,16429,14454,879,862,234,613
106640,WHIRLPOOL,Whirlpool Corporation,2015,15756,13956,914,638,248,601
106752,,,2003,152,0,152,0,0,39
106752,,,2004,177,0,177,0,0,50
106752,,,2005,61,0,61,0,0,31
106752,,,2006,52,0,51,0,1,27
106752,,,2007,47,0,47,0,0,23
106752,,,2008,59,0,59,0,0,26
106752,,,2009,40,0,40,0,0,23
106752,,,2010,48,0,48,0,0,24
106752,,,2011,23,0,23,0,0,19
